"Fishing Day","Fish","Fishing Gear","Site","Species","Weight (kg)","Length (cm)","Scale taken (0=N, 1=Y)","Floy Tag . (0=N)","Recap Tag . (0=N)","Preserved for testing (0=N, 1=Y)","Mortality (0=N, 1=Y)","Genetics Testing . (0=N)","Notes"
30.00,1366.00,3.00,"1",5.00,0.09,15.90,,215.00,,,,,
30.00,1367.00,3.00,"1",5.00,0.12,18.20,,213.00,,,,,
30.00,1368.00,3.00,"1",5.00,0.09,17.10,,225.00,,,,,
30.00,1369.00,3.00,"1",5.00,0.12,18.10,,212.00,,,,,
30.00,1370.00,3.00,"1",5.00,0.12,19.10,,227.00,,,,,
30.00,1371.00,3.00,"1",5.00,0.11,17.20,,236.00,,,,,
30.00,1372.00,3.00,"1",5.00,0.13,18.10,,201.00,,,,,
30.00,1373.00,3.00,"1",5.00,0.07,15.80,,,,,,,
30.00,1374.00,3.00,"1",5.00,0.09,14.90,,,,,,,
30.00,1375.00,3.00,"1",5.00,0.12,18.70,,226.00,,,,,
30.00,1372.00,3.00,"1",5.00,0.13,18.10,,201.00,,,,,
30.00,1373.00,3.00,"1",5.00,0.07,15.80,,,,,,,
30.00,1376.00,3.00,"1",5.00,0.09,16.20,,63.00,,,,,
30.00,1377.00,3.00,"1",5.00,0.05,14.50,,,,,,,
30.00,1378.00,3.00,"1",5.00,0.11,16.30,,61.00,,,,,
30.00,1379.00,3.00,"1",5.00,0.12,18.70,,156.00,,,,,
30.00,1380.00,3.00,"1",5.00,0.06,15.30,,84.00,,,,,
30.00,1381.00,3.00,"1",11.00,0.04,12.20,,,,,,,
30.00,1382.00,3.00,"1",14.00,0.03,12.30,,,,,,,
30.00,1383.00,3.00,"1",11.00,0.05,13.90,,,,,,,
30.00,1384.00,3.00,"1",5.00,0.09,16.30,,91.00,,,,,
30.00,1385.00,3.00,"1",5.00,0.13,17.50,,99.00,,,,,
30.00,1386.00,3.00,"1",5.00,0.10,16.60,,82.00,,,,,
30.00,1387.00,4.00,"1",2.00,0.19,23.90,,31.00,,,,,
30.00,1388.00,3.00,"1",5.00,0.08,16.40,,87.00,,,,,
30.00,1389.00,3.00,"1",5.00,0.10,16.10,,85.00,,,,,
30.00,1390.00,3.00,"1",5.00,0.08,16.30,,98.00,,,,,
30.00,1391.00,3.00,"1",11.00,0.06,15.10,,203.00,,,,,
30.00,1392.00,3.00,"1",11.00,0.07,14.20,,,,,,,
30.00,1393.00,3.00,"1",5.00,0.12,17.60,,242.00,,,,,
30.00,1394.00,3.00,"1",5.00,0.12,15.20,,229.00,,,,,
30.00,1395.00,3.00,"1",5.00,0.12,17.70,,,,,1.00,1.00,"eggs"
30.00,1396.00,3.00,"1",5.00,0.06,15.70,,,,,1.00,1.00,
30.00,1397.00,4.00,"1",1.00,2.11,56.80,,32.00,,,,,
30.00,1398.00,3.00,"1",8.00,0.05,14.00,,,,,1.00,1.00,
30.00,1399.00,3.00,"1",11.00,0.09,15.30,,,,,1.00,1.00,
30.00,1400.00,3.00,"1",5.00,0.12,16.90,,246.00,,,,,
30.00,1401.00,3.00,"1",5.00,0.10,18.10,,234.00,,,,,
30.00,1402.00,3.00,"1",5.00,0.09,15.40,,,,,,,
30.00,1403.00,3.00,"1",27.00,0.01,8.60,,,,,1.00,1.00,
30.00,1404.00,3.00,"1",5.00,0.08,16.00,,243.00,,,,,
30.00,1405.00,4.00,"1",10.00,0.01,3.50,,,,,1.00,,
30.00,1406.00,3.00,"1",5.00,0.09,16.10,,245.00,,,,,
30.00,1407.00,3.00,"1",5.00,0.10,16.60,,208.00,,,,,
30.00,1408.00,3.00,"1",5.00,0.09,16.80,,240.00,,,,,
30.00,1409.00,3.00,"1",8.00,0.04,15.80,,,,,,,
30.00,1410.00,4.00,"1",1.00,1.56,48.40,,33.00,,,,,
30.00,1411.00,3.00,"1",5.00,0.03,14.50,,,,,,,
30.00,1412.00,3.00,"1",5.00,0.10,18.00,,202.00,,,,,
30.00,1413.00,3.00,"1",5.00,0.16,19.70,,195.00,,,,,
30.00,1414.00,3.00,"1",5.00,0.08,16.60,,186.00,,,,,
30.00,1415.00,3.00,"1",5.00,0.08,15.90,,194.00,,,,,
30.00,1416.00,3.00,"1",5.00,0.11,18.40,,191.00,,,,,
30.00,1417.00,3.00,"1",5.00,0.05,15.80,,200.00,,,,,
30.00,1418.00,4.00,"1",1.00,2.55,62.20,,34.00,,,,,
30.00,1419.00,3.00,"1",5.00,0.10,17.00,,211.00,,,,,
30.00,1420.00,3.00,"1",5.00,0.06,15.10,,241.00,,,,,
30.00,1421.00,4.00,"1",2.00,0.26,28.30,,,,,1.00,1.00,
30.00,1422.00,3.00,"1",5.00,0.06,15.10,,232.00,,,,,
30.00,1423.00,3.00,"1",11.00,0.06,14.00,,,,,,,
30.00,1424.00,3.00,"1",5.00,0.13,18.50,,228.00,,,,,
30.00,1425.00,3.00,"1",5.00,0.01,11.90,,,,,,,
30.00,1426.00,3.00,"1",5.00,0.04,14.00,,,,,,,
30.00,1427.00,3.00,"1",8.00,0.04,12.60,,,,,,,
30.00,1428.00,3.00,"1",5.00,0.09,16.00,,214.00,,,,,
30.00,1429.00,3.00,"1",27.00,0.01,8.60,,,,,,1.00,"FR027"
30.00,1430.00,3.00,"1",27.00,0.01,8.30,,,,,,1.00,"FR021"
30.00,1431.00,3.00,"1",27.00,0.01,7.70,,,,,,,
30.00,1432.00,3.00,"1",5.00,0.01,7.00,,,,,,,
30.00,1433.00,4.00,"1",2.00,0.44,31.20,,35.00,,,,,
30.00,1434.00,4.00,"1",3.00,0.64,36.10,,36.00,,,,,
30.00,1435.00,3.00,"1",27.00,0.01,8.10,,,,,,,
30.00,1436.00,4.00,"1",2.00,0.20,25.30,,37.00,,,,,
30.00,1437.00,4.00,"1",1.00,3.04,57.30,,38.00,,,,,
30.00,1438.00,4.00,"1",1.00,2.33,58.10,,39.00,,,,,
30.00,1439.00,4.00,"1",2.00,0.62,35.90,,40.00,,,,,
30.00,1440.00,4.00,"1",2.00,0.38,31.10,,184.00,,,,,
30.00,1441.00,3.00,"1",2.00,0.38,29.90,,41.00,,,,,
30.00,1442.00,3.00,"1",5.00,0.14,18.90,,169.00,,,,,
30.00,1443.00,3.00,"1",2.00,0.12,20.10,,222.00,,,,,
30.00,1444.00,4.00,"1",1.00,2.64,65.40,,42.00,,,,,
30.00,1445.00,3.00,"1",5.00,0.08,15.40,,235.00,,,,,
30.00,1446.00,3.00,"1",8.00,0.09,15.90,,189.00,,,,,
30.00,1447.00,3.00,"1",11.00,0.08,15.20,,230.00,,,,,
30.00,1448.00,3.00,"1",27.00,0.01,18.60,,,,,,,
31.00,1449.00,3.00,"3",3.00,0.61,36.10,,43.00,,,,,
31.00,1450.00,3.00,"3",28.00,1.39,46.80,,44.00,,,,,
31.00,1451.00,2.00,"4",4.00,0.04,13.50,,,,,,,
31.00,1452.00,3.00,"3",5.00,0.12,18.30,,256.00,,,,,
31.00,1453.00,3.00,"3",5.00,0.10,17.10,,257.00,,,,,
31.00,1454.00,3.00,"3",13.00,0.25,25.30,,,,,,,
31.00,1455.00,4.00,"3",1.00,4.04,64.50,,45.00,,,,,
31.00,1456.00,3.00,"3",15.00,1.04,39.20,,46.00,,,,,
31.00,1457.00,3.00,"3",13.00,0.19,25.10,,,,,,,
31.00,1458.00,3.00,"3",5.00,0.13,17.20,,258.00,,,,,
31.00,1459.00,3.00,"3",8.00,0.15,18.10,,259.00,,,,,
32.00,1460.00,3.00,"3",2.00,0.24,24.50,,47.00,,,,,
32.00,1461.00,3.00,"3",13.00,0.27,31.00,,,,,,,
32.00,1462.00,1.00,"4",5.00,0.05,15.10,,252.00,,,,,
32.00,1463.00,4.00,"3",18.00,0.63,41.60,,256.00,,,,,
23.00,1160.00,3.00,"3",2.00,0.42,32.20,,72.00,,,,,
23.00,1161.00,3.00,"3",10.00,0.01,9.60,,,,,1.00,,
23.00,1162.00,3.00,"3",3.00,0.54,32.30,,73.00,,,,,"Recently spawned"
23.00,1163.00,3.00,"3",27.00,0.01,9.20,,,,,,,
23.00,1164.00,3.00,"3",27.00,0.01,9.00,,,,,,,
23.00,1165.00,3.00,"3",27.00,0.01,9.20,,,,,,,
23.00,1166.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1167.00,3.00,"3",27.00,0.01,12.10,,,,,,,
23.00,1168.00,3.00,"3",27.00,0.01,9.00,,,,,,,
23.00,1169.00,3.00,"3",27.00,0.01,9.70,,,,,,,
23.00,1170.00,3.00,"3",27.00,0.01,9.20,,,,,,,
23.00,1171.00,3.00,"3",27.00,0.01,10.10,,,,,,,
23.00,1172.00,3.00,"3",27.00,0.01,8.50,,,,,,,
23.00,1173.00,3.00,"3",27.00,0.01,10.10,,,,,,,
23.00,1174.00,3.00,"3",27.00,0.01,10.70,,,,,,,
23.00,1175.00,3.00,"3",5.00,0.01,13.20,,,,,,,
23.00,1176.00,3.00,"3",27.00,0.01,9.70,,,,,,,
23.00,1177.00,3.00,"3",27.00,0.01,9.60,,,,,,,
23.00,1178.00,3.00,"3",27.00,0.01,10.90,,,,,,,
23.00,1179.00,3.00,"3",27.00,0.01,10.50,,,,,,,
23.00,1180.00,3.00,"3",27.00,0.01,12.50,,,,,,,
23.00,1181.00,3.00,"3",27.00,0.01,9.30,,,,,,,
23.00,1182.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1183.00,3.00,"3",27.00,0.01,9.80,,,,,,,
23.00,1184.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1185.00,3.00,"3",2.00,0.36,31.10,,74.00,,,,,
23.00,1186.00,3.00,"3",3.00,0.28,28.00,,75.00,,,,,
23.00,1187.00,3.00,"3",3.00,0.40,31.00,,95.00,,,,,
23.00,1189.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1190.00,3.00,"3",27.00,0.01,9.00,,,,,,,
23.00,1191.00,3.00,"3",10.00,0.01,9.40,,,,,,,
23.00,1192.00,3.00,"3",27.00,0.01,9.10,,,,,,,
23.00,1193.00,3.00,"3",27.00,0.01,9.10,,,,,,,
23.00,1194.00,3.00,"3",27.00,0.01,8.90,,,,,,,
23.00,1195.00,3.00,"3",27.00,0.01,9.20,,,,,,,
23.00,1196.00,3.00,"3",27.00,0.01,10.10,,,,,,,
23.00,1196.00,3.00,"3",27.00,0.01,8.30,,,,,,,
23.00,1197.00,3.00,"3",27.00,0.01,10.00,,,,,,,
23.00,1198.00,3.00,"3",27.00,0.01,9.60,,,,,,,
23.00,1199.00,3.00,"3",27.00,0.01,10.20,,,,,,,
23.00,1200.00,3.00,"3",27.00,0.01,9.20,,,,,,,
23.00,1201.00,3.00,"3",27.00,0.01,10.80,,,,,,,
23.00,1202.00,3.00,"3",27.00,0.01,9.30,,,,,,,
23.00,1203.00,3.00,"3",27.00,0.01,10.70,,,,,,,
23.00,1204.00,3.00,"3",27.00,0.01,8.90,,,,,,,
23.00,1205.00,3.00,"3",27.00,0.01,10.00,,,,,,,
23.00,1206.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1207.00,3.00,"3",27.00,0.01,10.50,,,,,,,
23.00,1208.00,3.00,"3",27.00,0.01,10.20,,,,,,,
23.00,1209.00,3.00,"3",27.00,0.01,10.00,,,,,,,
23.00,1210.00,3.00,"3",27.00,0.01,8.20,,,,,,,
23.00,1211.00,3.00,"3",27.00,0.01,9.40,,,,,,,
23.00,1212.00,3.00,"3",27.00,0.01,10.80,,,,,,,
23.00,1213.00,3.00,"3",27.00,0.01,7.80,,,,,,,
23.00,1214.00,3.00,"3",27.00,0.01,8.10,,,,,,,
23.00,1215.00,3.00,"3",27.00,0.01,9.50,,,,,,,
23.00,1216.00,3.00,"3",27.00,0.01,9.10,,,,,,,
23.00,1217.00,5.00,"4",4.00,0.08,15.00,,,,,,,
23.00,1218.00,5.00,"4",4.00,0.07,14.40,,200.00,,,,,
23.00,1219.00,5.00,"4",4.00,0.24,25.00,,194.00,,,,,
24.00,1220.00,1.00,"3",4.00,0.20,20.90,,96.00,,,,,
24.00,1221.00,3.00,"3",27.00,0.01,9.80,,,,,,,
32.00,1464.00,3.00,"3",5.00,0.08,14.90,,,,,,,
32.00,1465.00,4.00,"3",1.00,4.37,72.00,,50.00,,,,,
32.00,1466.00,4.00,"3",1.00,4.90,72.10,,94.00,,,,,
32.00,1467.00,3.00,"3",1.00,2.11,59.10,,1.00,,,,,
33.00,1468.00,3.00,"1",1.00,6.64,79.20,,2.00,,,,,
33.00,1469.00,3.00,"1",13.00,0.24,29.00,,275.00,,,,,
33.00,1470.00,3.00,"1",6.00,0.42,31.00,,271.00,,,,,
33.00,1471.00,4.00,"1",1.00,0.61,31.80,,4.00,,,,,
33.00,1472.00,4.00,"1",5.00,0.07,14.50,,,,,1.00,,
33.00,1473.00,4.00,"1",11.00,0.09,15.00,,,,,,,
33.00,1474.00,4.00,"1",5.00,0.16,18.90,,277.00,,,,,
33.00,1475.00,4.00,"1",8.00,0.08,16.20,,255.00,,,,,
33.00,1476.00,3.00,"1",7.00,0.08,18.90,,268.00,,,,,
33.00,1478.00,3.00,"1",17.00,0.96,43.10,,5.00,,,,,
33.00,1479.00,3.00,"1",17.00,1.22,43.30,,6.00,,,,,
33.00,1480.00,3.00,"1",18.00,0.22,32.90,,,,,,,
33.00,1481.00,3.00,"1",15.00,0.13,25.40,,8.00,,,,,
33.00,1482.00,3.00,"1",1.00,2.71,57.90,,9.00,,,,,
33.00,1483.00,3.00,"1",1.00,5.99,74.50,,11.00,,,,,"Pregnant"
34.00,1484.00,3.00,"1",1.00,2.77,64.50,,13.00,,,,,
34.00,1485.00,3.00,"1",1.00,3.12,64.20,,15.00,,,,,
34.00,1486.00,4.00,"1",23.00,1.74,57.40,,281.00,,,,,
34.00,1487.00,3.00,"1",1.00,2.33,58.30,,16.00,,,,,
34.00,1488.00,3.00,"1",1.00,3.13,60.20,,476.00,,,,,
34.00,1489.00,4.00,"1",1.00,3.26,65.00,,477.00,,,,,
34.00,1490.00,3.00,"1",4.00,0.12,19.00,,288.00,,,,,
34.00,1491.00,4.00,"1",1.00,3.94,70.00,,478.00,,,,,
34.00,1492.00,4.00,"1",1.00,5.63,74.00,,479.00,,,,,
34.00,1493.00,4.00,"1",1.00,2.20,55.20,,500.00,,,,,
34.00,1494.00,4.00,"1",1.00,2.49,62.90,,499.00,,,,,
35.00,1495.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1496.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1497.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1498.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1499.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1500.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1501.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1504.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1505.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1506.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1507.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1508.00,3.00,"3",6.00,0.01,7.70,,,,,1.00,,
35.00,1509.00,3.00,"3",6.00,0.01,6.50,,,,,1.00,,
35.00,1510.00,3.00,"3",6.00,0.01,6.60,,,,,1.00,,
35.00,1511.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1512.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1513.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1514.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1516.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1517.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1518.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1502.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1503.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1519.00,3.00,"3",6.00,0.01,7.70,,,,,1.00,,
35.00,1520.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1521.00,3.00,"3",6.00,0.01,6.30,,,,,1.00,,
35.00,1522.00,3.00,"3",6.00,0.01,7.70,,,,,1.00,,
35.00,1523.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1524.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1525.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1526.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1527.00,3.00,"3",6.00,0.01,6.30,,,,,1.00,,
35.00,1528.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1529.00,3.00,"3",6.00,0.01,3.10,,,,,1.00,,
35.00,1530.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1531.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1532.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
35.00,1533.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1534.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1535.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1536.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1537.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1538.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1539.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1540.00,3.00,"3",6.00,0.01,6.20,,,,,1.00,,
35.00,1541.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1542.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1543.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1544.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1545.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1546.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1547.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1548.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1549.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
35.00,1550.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1551.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1552.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1553.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1554.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1555.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
35.00,1556.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1557.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1558.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1559.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1560.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
35.00,1561.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1562.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1563.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1564.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1565.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1566.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1567.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1568.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1569.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1570.00,3.00,"3",6.00,0.01,6.50,,,,,1.00,,
35.00,1571.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
35.00,1572.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1573.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
35.00,1574.00,3.00,"3",6.00,0.01,6.70,,,,,1.00,,
35.00,1575.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1576.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1577.00,3.00,"3",6.00,0.01,6.70,,,,,1.00,,
35.00,1578.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1579.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1580.00,3.00,"3",6.00,0.01,6.60,,,,,1.00,,
35.00,1581.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1582.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
35.00,1583.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1584.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
35.00,1585.00,3.00,"3",6.00,0.01,6.70,,,,,1.00,,
35.00,1586.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
35.00,1587.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1588.00,3.00,"3",6.00,0.01,6.30,,,,,1.00,,
35.00,1589.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1590.00,3.00,"3",6.00,0.01,7.40,,,,,1.00,,
35.00,1591.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
35.00,1592.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1593.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1594.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
35.00,1595.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1596.00,3.00,"3",6.00,0.01,6.50,,,,,1.00,,
35.00,1597.00,3.00,"3",6.00,0.01,6.60,,,,,1.00,,
35.00,1598.00,3.00,"3",6.00,0.01,6.70,,,,,1.00,,
35.00,1599.00,3.00,"3",6.00,0.01,6.60,,,,,1.00,,
35.00,1600.00,3.00,"3",6.00,0.01,7.30,,,,,1.00,,
35.00,1601.00,3.00,"3",16.00,0.10,21.00,,54.00,,,,1.00,"FR024"
35.00,1602.00,3.00,"3",6.00,0.01,7.50,,,,,,,
35.00,1603.00,3.00,"3",6.00,0.01,7.50,,,,,,,
35.00,1604.00,3.00,"3",6.00,0.01,6.80,,,,,,,
35.00,1605.00,3.00,"3",6.00,0.01,7.10,,,,,,,
35.00,1606.00,3.00,"3",6.00,0.01,7.00,,,,,,,
35.00,1607.00,3.00,"3",6.00,0.01,7.10,,,,,,,
35.00,1608.00,3.00,"3",6.00,0.01,6.90,,,,,,,
35.00,1609.00,3.00,"3",6.00,0.01,7.40,,,,,,,
35.00,1610.00,3.00,"3",6.00,0.01,7.30,,,,,,,
35.00,1611.00,3.00,"3",6.00,0.01,7.60,,,,,,,
35.00,1612.00,3.00,"3",6.00,0.01,7.30,,,,,,,
35.00,1613.00,3.00,"3",6.00,0.01,7.20,,,,,,,
35.00,1614.00,3.00,"3",6.00,0.01,7.50,,,,,,,
35.00,1615.00,3.00,"3",6.00,0.01,7.20,,,,,,,
35.00,1616.00,3.00,"3",6.00,0.01,7.60,,,,,,,
35.00,1617.00,3.00,"3",6.00,0.01,7.00,,,,,,,
35.00,1618.00,3.00,"3",6.00,0.01,7.30,,,,,,,
35.00,1619.00,3.00,"3",6.00,0.01,6.50,,,,,1.00,,
35.00,1620.00,3.00,"3",5.00,0.09,15.60,,,,,,,
35.00,1621.00,3.00,"3",27.00,0.01,10.40,,,,,,,
35.00,1622.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1623.00,3.00,"3",29.00,0.20,23.70,,,,,1.00,1.00,"FR028"
35.00,1624.00,3.00,"4",18.00,1.15,47.60,,498.00,,,,,
35.00,1625.00,3.00,"4",18.00,1.16,48.10,,497.00,,,,,
35.00,1626.00,3.00,"3",6.00,0.04,16.40,,,,,,,
35.00,1627.00,3.00,"3",5.00,0.01,9.80,,,,,,,
35.00,1628.00,3.00,"3",27.00,0.01,10.10,,,,,1.00,,
35.00,1629.00,3.00,"3",27.00,0.01,9.90,,,,,1.00,,
35.00,1630.00,3.00,"3",6.00,0.05,17.90,,179.00,,,,,
35.00,1631.00,3.00,"3",6.00,0.01,7.20,,,,,,,
35.00,1632.00,3.00,"3",6.00,0.09,18.10,,171.00,,,,,
35.00,1633.00,3.00,"3",6.00,0.10,17.40,,157.00,,,,,
35.00,1634.00,3.00,"3",6.00,0.01,8.00,,,,,,,
35.00,1635.00,3.00,"3",6.00,0.01,8.10,,,,,,,
35.00,1636.00,3.00,"3",6.00,0.01,7.40,,,,,,,
35.00,1637.00,3.00,"3",6.00,0.01,6.90,,,,,,,
35.00,1638.00,3.00,"3",6.00,0.01,7.90,,,,,,,
35.00,1639.00,3.00,"3",6.00,0.01,7.00,,,,,,,
35.00,1640.00,3.00,"3",6.00,0.01,7.10,,,,,,,
35.00,1641.00,3.00,"3",6.00,0.01,7.20,,,,,,,
35.00,1642.00,3.00,"3",6.00,0.01,6.90,,,,,,,
35.00,1643.00,3.00,"3",6.00,0.01,7.60,,,,,,,
35.00,1645.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1646.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
35.00,1647.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
36.00,1659.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1660.00,3.00,"3",6.00,0.01,7.80,,,,,,,
36.00,1661.00,3.00,"3",6.00,0.01,8.00,,,,,,,
36.00,1662.00,3.00,"3",6.00,0.01,6.30,,,,,,,
36.00,1663.00,3.00,"3",6.00,0.01,6.00,,,,,,,
36.00,1664.00,3.00,"3",6.00,0.01,7.30,,,,,,,
36.00,1665.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1666.00,3.00,"3",6.00,0.01,7.10,,,,,,,
36.00,1667.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1668.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1669.00,3.00,"3",6.00,0.01,7.30,,,,,,,
36.00,1670.00,3.00,"3",6.00,0.01,7.60,,,,,,,
36.00,1671.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1672.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1673.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1674.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1675.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1676.00,3.00,"3",6.00,0.01,6.50,,,,,,,
36.00,1677.00,3.00,"3",6.00,0.01,8.00,,,,,,,
36.00,1678.00,3.00,"3",6.00,0.01,6.80,,,,,,,
36.00,1679.00,3.00,"3",6.00,0.01,6.50,,,,,,,
36.00,1680.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1681.00,3.00,"3",6.00,0.01,6.80,,,,,,,
36.00,1682.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1683.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1684.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1685.00,3.00,"3",6.00,0.01,7.00,,,,,1.00,,
36.00,1686.00,3.00,"3",27.00,0.01,8.90,,,,,,,
36.00,1687.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
36.00,1688.00,3.00,"3",6.00,0.01,6.80,,,,,1.00,,
36.00,1689.00,3.00,"3",1.00,3.05,64.00,,,,,,,
